,3,4,5,6,7,8,9,TARGET
3167,0.605,0.49,0.155,1.153,0.503,0.2505,0.295,-1
3168,0.605,0.47,0.115,1.114,0.3925,0.291,0.31,-1
3169,0.56,0.45,0.155,0.9125,0.3595,0.271,0.35,-1
3170,0.57,0.465,0.155,0.872,0.3245,0.239,0.285,-1
3171,0.525,0.405,0.16,0.792,0.316,0.1455,0.28,-1
3172,0.505,0.405,0.18,0.606,0.239,0.1235,0.18,-1
3173,0.35,0.265,0.09,0.2265,0.0995,0.0575,0.065,-1
3174,0.45,0.355,0.12,0.3955,0.147,0.0765,0.145,-1
3175,0.51,0.405,0.12,0.61,0.229,0.131,0.235,-1
3176,0.49,0.38,0.13,0.539,0.229,0.1355,0.165,-1
3177,0.505,0.41,0.135,0.657,0.291,0.133,0.195,-1
3178,0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775,-1
3179,0.27,0.195,0.07,0.102,0.045,0.0135,0.034,-1
3180,0.37,0.295,0.1,0.2685,0.1165,0.056,0.0835,1
3181,0.5,0.385,0.135,0.551,0.2245,0.0715,0.206,-1
3182,0.645,0.505,0.165,1.307,0.4335,0.262,0.52,-1
3183,0.565,0.44,0.115,0.9185,0.404,0.1785,0.29,-1
3184,0.67,0.545,0.175,1.707,0.6995,0.387,0.575,-1
3185,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,-1
3186,0.47,0.36,0.11,0.4965,0.237,0.127,0.13,-1
3187,0.51,0.385,0.135,0.632,0.282,0.145,0.17,-1
3188,0.72,0.575,0.23,2.2695,0.8835,0.3985,0.665,-1
3189,0.55,0.405,0.15,0.9235,0.412,0.2135,0.24,1
3190,0.2,0.145,0.025,0.0345,0.011,0.0075,0.01,-1
3191,0.65,0.515,0.18,1.3315,0.5665,0.347,0.405,-1
3192,0.525,0.405,0.115,0.72,0.3105,0.1915,0.2,-1
3193,0.565,0.435,0.185,1.032,0.354,0.2045,0.31,-1
3194,0.61,0.47,0.16,1.017,0.426,0.2255,0.32,-1
3195,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,-1
3196,0.325,0.245,0.075,0.1495,0.0605,0.033,0.045,-1
3197,0.31,0.235,0.075,0.1515,0.056,0.0315,0.05,1
3198,0.45,0.335,0.14,0.478,0.1865,0.115,0.16,-1
3199,0.49,0.38,0.155,0.578,0.2395,0.1255,0.18,-1
3200,0.505,0.405,0.16,0.6835,0.271,0.145,0.215,-1
3201,0.385,0.3,0.1,0.2725,0.1115,0.057,0.08,-1
3202,0.62,0.485,0.22,1.511,0.5095,0.284,0.51,-1
3203,0.635,0.505,0.185,1.3035,0.501,0.295,0.41,-1
3204,0.665,0.53,0.185,1.3955,0.456,0.3205,0.49,-1
3205,0.335,0.265,0.095,0.1975,0.0795,0.0375,0.07,-1
3206,0.295,0.215,0.075,0.116,0.037,0.0295,0.04,-1
3207,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175,-1
3208,0.32,0.25,0.08,0.1565,0.057,0.034,0.06,-1
3209,0.43,0.34,0.125,0.384,0.1375,0.061,0.146,-1
3210,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,-1
3211,0.6,0.48,0.165,1.1345,0.4535,0.27,0.335,-1
3212,0.585,0.46,0.17,1.0835,0.3745,0.326,0.325,-1
3213,0.555,0.42,0.14,0.868,0.33,0.243,0.21,-1
3214,0.57,0.495,0.16,1.0915,0.452,0.275,0.315,-1
3215,0.62,0.485,0.175,1.271,0.531,0.3075,0.37,-1
3216,0.63,0.51,0.19,1.4985,0.4125,0.3075,0.545,-1
3217,0.425,0.34,0.12,0.388,0.149,0.087,0.125,-1
3218,0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365,-1
3219,0.675,0.525,0.175,1.402,0.483,0.3205,0.465,-1
3220,0.5,0.4,0.145,0.6025,0.216,0.138,0.21,-1
3221,0.385,0.305,0.09,0.2775,0.109,0.0515,0.1,-1
3222,0.52,0.435,0.195,0.973,0.2985,0.2135,0.355,-1
3223,0.52,0.415,0.175,0.753,0.258,0.171,0.255,-1
3224,0.64,0.525,0.2,1.3765,0.44,0.3075,0.47,-1
3225,0.44,0.35,0.12,0.375,0.1425,0.0965,0.115,-1
3226,0.42,0.32,0.13,0.4135,0.1645,0.106,0.119,-1
3227,0.45,0.35,0.135,0.56,0.231,0.137,0.145,-1
3228,0.42,0.325,0.125,0.3915,0.1575,0.1025,0.115,-1
3229,0.64,0.505,0.19,1.2765,0.4835,0.328,0.4,-1
3230,0.57,0.455,0.15,0.96,0.387,0.2385,0.275,-1
3231,0.41,0.325,0.12,0.3745,0.158,0.081,0.125,-1
3232,0.485,0.41,0.15,0.696,0.2405,0.1625,0.265,-1
3233,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,-1
3234,0.59,0.485,0.205,1.2315,0.4525,0.238,0.42,-1
3235,0.665,0.535,0.155,1.383,0.596,0.2565,0.485,-1
3236,0.345,0.285,0.1,0.2225,0.0865,0.058,0.075,-1
3237,0.635,0.51,0.155,1.156,0.428,0.289,0.315,-1
3238,0.695,0.53,0.15,1.477,0.6375,0.3025,0.43,-1
3239,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47,-1
3240,0.555,0.435,0.135,0.858,0.377,0.1585,0.29,-1
3241,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395,-1
3242,0.635,0.48,0.19,1.467,0.5825,0.303,0.42,-1
3243,0.655,0.51,0.16,1.092,0.396,0.2825,0.37,-1
3244,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,-1
3245,0.695,0.55,0.16,1.6365,0.694,0.3005,0.44,-1
3246,0.55,0.435,0.16,0.906,0.342,0.219,0.295,-1
3247,0.61,0.495,0.19,1.213,0.464,0.306,0.365,-1
3248,0.595,0.5,0.165,1.06,0.402,0.28,0.275,-1
3249,0.3,0.24,0.09,0.161,0.0725,0.039,0.05,-1
3250,0.435,0.35,0.125,0.459,0.197,0.1145,0.145,-1
3251,0.455,0.375,0.125,0.533,0.233,0.106,0.185,-1
3252,0.48,0.38,0.13,0.6175,0.3,0.142,0.175,-1
3253,0.43,0.35,0.105,0.366,0.1705,0.0855,0.11,-1
3254,0.435,0.35,0.105,0.4195,0.194,0.1005,0.13,1
3255,0.3,0.23,0.075,0.15,0.0605,0.042,0.045,-1
3256,0.575,0.48,0.15,0.8745,0.375,0.193,0.29,-1
3257,0.505,0.385,0.11,0.655,0.3185,0.15,0.185,-1
3258,0.455,0.375,0.125,0.484,0.2155,0.102,0.165,1
3259,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,-1
3260,0.56,0.435,0.125,0.8775,0.3345,0.2145,0.29,-1
3261,0.645,0.52,0.19,1.3105,0.58,0.288,0.37,-1
3262,0.595,0.485,0.145,1.2515,0.5035,0.2925,0.33,-1
3263,0.565,0.45,0.115,0.9085,0.398,0.197,0.29,-1
3264,0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285,-1
3265,0.48,0.38,0.135,0.528,0.2,0.1395,0.16,-1
3266,0.495,0.385,0.135,0.6625,0.3005,0.1635,0.185,-1
3267,0.4,0.335,0.115,0.4335,0.2105,0.1205,0.12,-1
3268,0.41,0.31,0.125,0.3595,0.1415,0.0885,0.115,-1
3269,0.595,0.465,0.145,1.107,0.402,0.2415,0.31,-1
3270,0.625,0.475,0.13,0.8595,0.3195,0.1775,0.24,-1
3271,0.52,0.425,0.155,0.7735,0.297,0.123,0.255,-1
3272,0.465,0.36,0.125,0.4365,0.169,0.1075,0.145,-1
3273,0.475,0.375,0.14,0.501,0.192,0.1175,0.175,-1
3274,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,-1
3275,0.46,0.355,0.11,0.415,0.215,0.082,0.13,-1
3276,0.485,0.385,0.125,0.4775,0.2,0.0785,0.17,-1
3277,0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,-1
3278,0.525,0.415,0.16,0.6445,0.26,0.1575,0.22,-1
3279,0.655,0.53,0.19,1.428,0.493,0.318,0.565,-1
3280,0.69,0.54,0.185,1.6195,0.533,0.353,0.555,-1
3281,0.55,0.45,0.17,0.81,0.317,0.157,0.22,-1
3282,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,-1
3283,0.59,0.475,0.155,0.9715,0.371,0.235,0.28,-1
3284,0.565,0.44,0.155,0.868,0.348,0.217,0.26,-1
3285,0.665,0.57,0.185,1.522,0.6965,0.3025,0.405,-1
3286,0.62,0.51,0.175,1.1255,0.4985,0.227,0.315,-1
3287,0.55,0.46,0.13,0.7085,0.305,0.1455,0.205,-1
3288,0.605,0.475,0.145,1.0185,0.4695,0.225,0.27,-1
3289,0.535,0.42,0.16,0.72,0.275,0.164,0.225,-1
3290,0.51,0.395,0.12,0.6175,0.262,0.122,0.193,-1
3291,0.53,0.405,0.13,0.738,0.2845,0.17,0.193,-1
3292,0.495,0.375,0.15,0.597,0.2615,0.135,0.178,-1
3293,0.575,0.455,0.185,1.156,0.5525,0.243,0.295,-1
3294,0.63,0.5,0.16,1.22,0.4905,0.3,0.345,-1
3295,0.59,0.45,0.12,0.7485,0.3345,0.1315,0.22,-1
3296,0.605,0.485,0.165,1.0735,0.437,0.205,0.33,-1
3297,0.645,0.5,0.19,1.229,0.524,0.278,0.395,-1
3298,0.62,0.5,0.175,1.146,0.477,0.23,0.39,-1
3299,0.605,0.485,0.175,1.145,0.4325,0.27,0.405,-1
3300,0.615,0.5,0.205,1.1055,0.4445,0.227,0.39,-1
3301,0.66,0.525,0.19,1.67,0.6525,0.4875,0.49,-1
3302,0.71,0.575,0.175,1.555,0.6465,0.3705,0.52,-1
3303,0.565,0.45,0.185,0.9285,0.302,0.1805,0.265,-1
3304,0.57,0.435,0.14,0.8085,0.3235,0.183,0.22,-1
3305,0.6,0.445,0.175,1.057,0.383,0.216,0.355,-1
3306,0.41,0.3,0.115,0.2595,0.097,0.0515,0.08,-1
3307,0.45,0.325,0.135,0.438,0.1805,0.1165,0.11,-1
3308,0.275,0.2,0.08,0.099,0.037,0.024,0.03,-1
3309,0.485,0.355,0.12,0.5085,0.21,0.122,0.135,-1
3310,0.62,0.485,0.165,1.166,0.483,0.238,0.355,-1
3311,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155,-1
3312,0.505,0.41,0.15,0.6345,0.243,0.1335,0.215,-1
3313,0.4,0.31,0.11,0.314,0.138,0.057,0.1,-1
3314,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125,-1
3315,0.35,0.26,0.09,0.195,0.0745,0.041,0.0655,-1
3316,0.44,0.35,0.14,0.451,0.171,0.0705,0.184,-1
3317,0.265,0.2,0.065,0.084,0.034,0.0105,0.03,1
3318,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008,-1
3319,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,-1
3320,0.535,0.425,0.155,0.7765,0.302,0.1565,0.25,-1
3321,0.49,0.385,0.14,0.5425,0.198,0.127,0.175,-1
3322,0.48,0.37,0.13,0.5885,0.2475,0.1505,0.1595,-1
3323,0.395,0.3,0.105,0.3375,0.1435,0.0755,0.098,-1
3324,0.375,0.28,0.1,0.2565,0.1165,0.0585,0.0725,-1
3325,0.345,0.265,0.09,0.163,0.0615,0.037,0.0485,-1
3326,0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28,-1
3327,0.635,0.48,0.2,1.3655,0.6255,0.2595,0.425,-1
3328,0.575,0.475,0.17,0.967,0.3775,0.284,0.275,-1
3329,0.545,0.435,0.15,0.6855,0.2905,0.145,0.225,-1
3330,0.385,0.305,0.125,0.314,0.146,0.0555,0.08,-1
3331,0.51,0.34,0.18,0.7005,0.312,0.165,0.2,-1
3332,0.44,0.34,0.125,0.4895,0.1735,0.0875,0.2,-1
3333,0.45,0.36,0.125,0.45,0.191,0.0865,0.145,-1
3334,0.39,0.3,0.105,0.259,0.0955,0.038,0.085,-1
3335,0.425,0.325,0.135,0.382,0.1465,0.079,0.14,-1
3336,0.45,0.35,0.125,0.4435,0.185,0.09,0.145,-1
3337,0.66,0.525,0.18,1.6935,0.6025,0.4005,0.42,-1
3338,0.685,0.525,0.175,1.71,0.5415,0.309,0.58,-1
3339,0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275,-1
3340,0.54,0.435,0.145,0.97,0.4285,0.22,0.264,-1
3341,0.49,0.39,0.135,0.59,0.215,0.125,0.1845,-1
3342,0.43,0.33,0.095,0.34,0.1315,0.085,0.112,-1
3343,0.455,0.365,0.11,0.385,0.166,0.046,0.1345,-1
3344,0.495,0.38,0.145,0.515,0.175,0.098,0.212,-1
3345,0.48,0.38,0.145,0.59,0.232,0.141,0.23,-1
3346,0.47,0.4,0.16,0.51,0.1615,0.073,0.198,-1
3347,0.415,0.32,0.1,0.3005,0.1215,0.0575,0.104,-1
3348,0.49,0.385,0.115,0.683,0.3265,0.1615,0.165,-1
3349,0.47,0.375,0.105,0.468,0.1665,0.108,0.17,-1
3350,0.445,0.345,0.13,0.4075,0.1365,0.0645,0.18,-1
3351,0.51,0.38,0.13,0.584,0.224,0.1355,0.185,-1
3352,0.52,0.405,0.145,0.829,0.3535,0.1685,0.205,-1
3353,0.475,0.365,0.14,0.4545,0.171,0.118,0.158,-1
3354,0.455,0.36,0.11,0.4385,0.206,0.098,0.125,-1
3355,0.435,0.34,0.11,0.407,0.1685,0.073,0.13,-1
3356,0.39,0.3,0.1,0.3085,0.1385,0.0735,0.085,-1
3357,0.375,0.285,0.1,0.239,0.105,0.0555,0.07,-1
3358,0.285,0.215,0.075,0.106,0.0415,0.023,0.035,-1
3359,0.58,0.445,0.17,1.178,0.3935,0.2165,0.315,-1
3360,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,-1
3361,0.41,0.315,0.095,0.306,0.121,0.0735,0.09,-1
3362,0.41,0.3,0.1,0.301,0.124,0.069,0.09,-1
3363,0.54,0.405,0.15,0.7585,0.307,0.2075,0.19,-1
3364,0.33,0.245,0.085,0.171,0.0655,0.0365,0.055,-1
3365,0.44,0.31,0.115,0.3625,0.134,0.082,0.12,-1
3366,0.28,0.21,0.065,0.0905,0.035,0.02,0.03,-1
3367,0.59,0.465,0.195,1.0885,0.3685,0.187,0.375,-1
3368,0.61,0.48,0.165,1.097,0.4215,0.264,0.335,-1
3369,0.61,0.46,0.17,1.278,0.41,0.257,0.37,-1
3370,0.455,0.345,0.125,0.44,0.169,0.1065,0.135,-1
3371,0.33,0.235,0.09,0.163,0.0615,0.034,0.055,-1
3372,0.44,0.33,0.135,0.522,0.17,0.0905,0.195,-1
3373,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,-1
3374,0.475,0.375,0.125,0.588,0.237,0.1715,0.155,-1
3375,0.46,0.33,0.15,0.5325,0.2085,0.1805,0.125,-1
3376,0.31,0.235,0.09,0.127,0.048,0.031,0.04,-1
3377,0.255,0.19,0.07,0.0815,0.028,0.016,0.031,-1
3378,0.335,0.255,0.075,0.1635,0.0615,0.0345,0.057,-1
3379,0.295,0.21,0.08,0.1,0.038,0.026,0.031,-1
3380,0.19,0.13,0.045,0.0265,0.009,0.005,0.009,-1
3381,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,-1
3382,0.495,0.4,0.12,0.6605,0.2605,0.161,0.19,-1
3383,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22,-1
3384,0.305,0.225,0.07,0.1485,0.0585,0.0335,0.045,1
3385,0.475,0.35,0.115,0.487,0.194,0.1455,0.125,-1
3386,0.515,0.4,0.125,0.955,0.341,0.2535,0.26,-1
3387,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,-1
3388,0.74,0.535,0.185,1.65,0.734,0.4505,0.335,-1
3389,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33,-1
3390,0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,-1
3391,0.545,0.42,0.125,0.9745,0.353,0.174,0.305,-1
3392,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,-1
3393,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,-1
3394,0.62,0.48,0.16,1.0765,0.412,0.253,0.3,-1
3395,0.605,0.45,0.165,1.2225,0.357,0.202,0.385,-1
3396,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,-1
3397,0.475,0.375,0.15,0.559,0.1955,0.1215,0.1945,-1
3398,0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07,-1
3399,0.46,0.35,0.115,0.44,0.19,0.1025,0.13,-1
3400,0.53,0.43,0.135,0.879,0.28,0.2165,0.25,-1
3401,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,-1
3402,0.455,0.345,0.15,0.5795,0.1685,0.125,0.215,-1
3403,0.35,0.265,0.11,0.209,0.066,0.059,0.075,-1
3404,0.37,0.28,0.105,0.224,0.0815,0.0575,0.075,-1
3405,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05,1
3406,0.35,0.28,0.075,0.196,0.082,0.04,0.064,-1
3407,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,-1
3408,0.39,0.315,0.09,0.3095,0.147,0.05,0.09,1
3409,0.395,0.31,0.095,0.313,0.131,0.072,0.093,1
3410,0.415,0.31,0.105,0.3595,0.167,0.083,0.0915,-1
3411,0.43,0.32,0.1,0.3855,0.192,0.0745,0.1,1
3412,0.48,0.355,0.115,0.5785,0.25,0.106,0.184,-1
3413,0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,-1
3414,0.49,0.37,0.105,0.5265,0.249,0.1005,0.148,1
3415,0.56,0.465,0.16,1.0315,0.432,0.2025,0.337,-1
3416,0.56,0.45,0.14,0.9,0.472,0.182,0.218,1
3417,0.58,0.46,0.15,1.0165,0.491,0.221,0.265,-1
3418,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,-1
3419,0.59,0.47,0.135,1.1685,0.539,0.279,0.28,-1
3420,0.595,0.475,0.165,1.148,0.444,0.214,0.37,-1
3421,0.6,0.475,0.15,1.089,0.5195,0.223,0.292,-1
3422,0.61,0.47,0.155,1.0325,0.497,0.2175,0.2785,-1
3423,0.63,0.475,0.15,1.172,0.536,0.254,0.316,-1
3424,0.64,0.51,0.17,1.3715,0.567,0.307,0.409,-1
3425,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,-1
3426,0.71,0.55,0.2,1.9045,0.882,0.44,0.5,-1
3427,0.74,0.605,0.2,2.4925,1.1455,0.575,0.5235,-1
3428,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,-1
3429,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,-1
3430,0.325,0.24,0.075,0.152,0.065,0.0305,0.045,-1
3431,0.35,0.265,0.095,0.199,0.073,0.049,0.06,-1
3432,0.36,0.27,0.09,0.219,0.097,0.0405,0.065,-1
3433,0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063,-1
3434,0.37,0.28,0.09,0.2565,0.1255,0.0645,0.0645,-1
3435,0.375,0.285,0.09,0.257,0.1045,0.062,0.075,1
3436,0.38,0.275,0.095,0.2505,0.0945,0.0655,0.075,-1
3437,0.395,0.3,0.09,0.279,0.134,0.049,0.075,-1
3438,0.43,0.335,0.105,0.378,0.188,0.0785,0.09,-1
3439,0.44,0.35,0.125,0.456,0.21,0.0955,0.131,-1
3440,0.465,0.37,0.1,0.5055,0.234,0.11,0.14,1
3441,0.465,0.355,0.115,0.4705,0.1955,0.118,0.126,1
3442,0.48,0.37,0.13,0.643,0.349,0.1155,0.135,-1
3443,0.485,0.37,0.1,0.513,0.219,0.1075,0.13,1
3444,0.49,0.4,0.115,0.569,0.256,0.1325,0.145,-1
3445,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,-1
3446,0.5,0.385,0.11,0.596,0.3015,0.104,0.151,-1
3447,0.505,0.39,0.12,0.5725,0.2555,0.1325,0.146,-1
3448,0.52,0.39,0.12,0.6435,0.2885,0.157,0.161,1
3449,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2,1
3450,0.525,0.44,0.125,0.7115,0.3205,0.159,0.1915,1
3451,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,-1
3452,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155,-1
3453,0.555,0.42,0.11,0.931,0.4445,0.171,0.225,-1
3454,0.575,0.46,0.165,1.065,0.4985,0.2145,0.2815,-1
3455,0.6,0.475,0.155,1.1385,0.502,0.2295,0.31,-1
3456,0.61,0.48,0.16,1.234,0.598,0.238,0.315,-1
3457,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,-1
3458,0.61,0.47,0.16,1.0745,0.4925,0.236,0.29,-1
3459,0.615,0.505,0.19,1.403,0.6715,0.2925,0.365,-1
3460,0.62,0.485,0.165,1.1325,0.5235,0.2505,0.2825,-1
3461,0.625,0.495,0.16,1.1115,0.4495,0.2825,0.345,-1
3462,0.625,0.47,0.17,1.255,0.525,0.2415,0.405,-1
3463,0.625,0.485,0.17,1.437,0.5855,0.293,0.475,-1
3464,0.635,0.495,0.155,1.3635,0.583,0.2985,0.295,-1
3465,0.64,0.48,0.195,1.1435,0.4915,0.2345,0.353,-1
3466,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,-1
3467,0.66,0.525,0.18,1.478,0.5815,0.381,0.372,-1
3468,0.665,0.52,0.165,1.6885,0.7295,0.407,0.4265,-1
3469,0.715,0.585,0.23,2.0725,0.8655,0.4095,0.565,-1
3470,0.72,0.565,0.2,1.787,0.718,0.385,0.529,-1
3471,0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375,-1
3472,0.165,0.12,0.05,0.021,0.0075,0.0045,0.014,-1
3473,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,-1
3474,0.355,0.265,0.085,0.2435,0.122,0.0525,0.06,-1
3475,0.4,0.315,0.085,0.2675,0.116,0.0585,0.0765,-1
3476,0.4,0.29,0.1,0.258,0.104,0.059,0.0815,1
3477,0.4,0.3,0.11,0.2985,0.1375,0.071,0.075,-1
3478,0.435,0.335,0.11,0.411,0.2025,0.0945,0.1,1
3479,0.44,0.33,0.11,0.38,0.197,0.079,0.09,1
3480,0.45,0.34,0.105,0.4385,0.21,0.0925,0.12,-1
3481,0.465,0.345,0.105,0.4015,0.242,0.0345,0.109,-1
3482,0.47,0.355,0.145,0.4485,0.156,0.102,0.123,1
3483,0.47,0.355,0.115,0.4155,0.167,0.084,0.139,1
3484,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845,-1
3485,0.485,0.37,0.115,0.637,0.38,0.1335,0.128,1
3486,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,-1
3487,0.51,0.405,0.13,0.599,0.3065,0.1155,0.1485,-1
3488,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,-1
3489,0.53,0.42,0.14,0.627,0.2905,0.1165,0.183,-1
3490,0.535,0.42,0.16,0.7465,0.348,0.1515,0.2185,-1
3491,0.55,0.44,0.16,0.985,0.4645,0.201,0.27,-1
3492,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,-1
3493,0.555,0.44,0.15,0.838,0.4155,0.146,0.23,-1
3494,0.555,0.43,0.135,0.812,0.4055,0.163,0.2215,-1
3495,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955,-1
3496,0.575,0.44,0.145,0.87,0.3945,0.2195,0.225,-1
3497,0.585,0.45,0.145,0.9835,0.4845,0.242,0.22,-1
3498,0.59,0.46,0.145,0.929,0.38,0.24,0.255,-1
3499,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289,-1
3500,0.6,0.41,0.145,0.939,0.4475,0.196,0.268,-1
3501,0.6,0.475,0.16,1.164,0.5045,0.2635,0.335,-1
3502,0.61,0.47,0.175,1.214,0.5315,0.2835,0.325,-1
3503,0.615,0.49,0.19,1.1345,0.4695,0.257,0.348,-1
3504,0.62,0.51,0.18,1.233,0.592,0.274,0.322,-1
3505,0.625,0.495,0.18,1.0815,0.4715,0.254,0.3135,-1
3506,0.625,0.47,0.175,1.179,0.605,0.258,0.271,-1
3507,0.64,0.5,0.165,1.1635,0.554,0.239,0.32,-1
3508,0.64,0.475,0.175,1.1545,0.4865,0.341,0.288,-1
3509,0.645,0.52,0.175,1.3345,0.667,0.2665,0.355,-1
3510,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,-1
3511,0.655,0.52,0.18,1.492,0.7185,0.36,0.355,-1
3512,0.655,0.54,0.175,1.5585,0.7285,0.402,0.385,-1
3513,0.66,0.5,0.175,1.3275,0.556,0.2805,0.4085,-1
3514,0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43,-1
3515,0.69,0.525,0.19,1.492,0.6425,0.3905,0.42,-1
3516,0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461,-1
3517,0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,-1
3518,0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,-1
3519,0.715,0.545,0.18,1.7405,0.871,0.347,0.449,-1
3520,0.72,0.545,0.185,1.7185,0.7925,0.401,0.468,-1
3521,0.215,0.15,0.055,0.041,0.015,0.009,0.0125,-1
3522,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,-1
3523,0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,-1
3524,0.32,0.24,0.085,0.131,0.0615,0.0265,0.038,-1
3525,0.33,0.23,0.085,0.1695,0.079,0.026,0.0505,-1
3526,0.335,0.26,0.085,0.192,0.097,0.03,0.054,-1
3527,0.35,0.26,0.09,0.1765,0.072,0.0355,0.0575,1
3528,0.35,0.265,0.085,0.1735,0.0775,0.034,0.056,-1
3529,0.36,0.265,0.075,0.1785,0.0785,0.035,0.054,-1
3530,0.36,0.265,0.09,0.2055,0.096,0.037,0.0585,1
3531,0.365,0.275,0.09,0.2345,0.108,0.051,0.0625,1
3532,0.38,0.285,0.09,0.2305,0.1005,0.039,0.0775,1
3533,0.4,0.31,0.115,0.314,0.1545,0.0595,0.087,-1
3534,0.4,0.315,0.09,0.33,0.151,0.068,0.08,-1
3535,0.4,0.265,0.1,0.2775,0.1245,0.0605,0.08,-1
3536,0.425,0.325,0.11,0.405,0.1695,0.092,0.1065,-1
3537,0.43,0.325,0.105,0.309,0.119,0.08,0.098,-1
3538,0.435,0.335,0.11,0.4385,0.2075,0.0715,0.1315,1
3539,0.435,0.34,0.12,0.396,0.1775,0.081,0.125,-1
3540,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,-1
3541,0.45,0.35,0.11,0.514,0.253,0.1045,0.14,-1
3542,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,-1
3543,0.46,0.34,0.09,0.384,0.1795,0.068,0.11,-1
3544,0.475,0.355,0.125,0.4865,0.2155,0.1105,0.142,-1
3545,0.475,0.36,0.135,0.4355,0.196,0.0925,0.125,-1
3546,0.475,0.35,0.115,0.498,0.2375,0.099,0.14,1
3547,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,-1
3548,0.495,0.37,0.12,0.594,0.28,0.11,0.1375,1
3549,0.5,0.365,0.125,0.528,0.229,0.103,0.1645,-1
3550,0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535,-1
3551,0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,-1
3552,0.525,0.39,0.105,0.567,0.2875,0.1075,0.16,-1
3553,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,-1
3554,0.53,0.42,0.13,0.658,0.296,0.1245,0.198,-1
3555,0.535,0.415,0.135,0.78,0.3165,0.169,0.2365,-1
3556,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,-1
3557,0.54,0.41,0.135,0.7025,0.31,0.177,0.2,-1
3558,0.55,0.425,0.155,0.8725,0.412,0.187,0.2425,-1
3559,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,-1
